EVY,,34 Squadron, Royal Australian Air Force,Australia,,
,AKZ,AK Navigator LLC,ABSOLUTE,Kazakhstan,ICAO code no longer allocated
,ALB,Aero Albatros,ALBATROS,Mexico,
,ALD,Albion Aviation,ALBION,United Kingdom,
,ALE,Aeroalas Colombia,AEROALAS,Colombia,defunct
,ALF,Allied Command Europe (Mobile Force),ACEFORCE,Belgium,
,BTS,Aerotaxis Albatros,AEROLINEAS ALBATROS,Mexico,
,FYS,American Flyers,AMERICAN FLYERS,United States,
,DFA,Aero Coach Aviation,AERO COACH,United States,
EV,ASQ,Atlantic Southeast Airlines,ACEY,United States,Merged into�ExpressJet Airlines
,BVR,ACM Air Charter,BAVARIAN,Germany,
,ALG,Air Logistics,AIRLOG,United States,
,ALL,Aerovallarta,VALLARTA,Mexico,
HP,AWE,America West Airlines,CACTUS,United States,Merged with�US Airways
,TNO,Aerotransporte de Carga Union,AEROUNION,Mexico,
,TND,Aero Taxis Cessna,TAXIS CESSNA,Mexico,
,TMP,Arizona Express Airlines,TEMPE,United States,
,ALO,Allegheny Commuter Airlines,ALLEGHENY,United States,US Airways Express
,ALP,Allpoints Jet,ALLPOINTS,China,
,ALP,Alpliner AG,ALPINER,Switzerland,Code now allocated to another user
,ALQ,Altair Aviation (1986),ALTAIR,Canada,
VH,ALV,Aeropostal Alas de Venezuela,AEROPOSTAL,Venezuela,
,ALW,Alas Nacionales, S.A.,ALNACIONAL,Dominican Republic,
,ALY,Alyeska Air Service,ALYESKA,United States,
,ALZ,Alta Flights (Charters) Ltd.,,Canada,
,AMA,ATMA,ADIK,Kazakhstan,
,AMD,Aerol�neas Medell�n,AEROLINEAS MEDELLIN,Colombia,defunct
,AMF,Ameriflight,AMFLIGHT,United States,
,AMH,Alan Mann Helicopters Ltd.,MANN,United Kingdom,ICAO code no longer allocated
,AMJ,Aviation Amos,AVIATION AMOS,Canada,
,AMK,Amerer Air,AMER AIR,Austria,
,AMM,Aeroputul International Marculesti,AEROM,Moldova,
DP,AMM,Air 2000,JETSET,United Kingdom,defunct
,AMP,Aero Transporte S.A. (ATSA),ATSA,Peru,
,AMQ,Aeromedicare Ltd.,LIFELINE,United Kingdom,No longer current
,AMQ,Aircraft Management and Consulting,AMEX,Poland,
TZ,AMT,ATA Airlines,AMTRAN,United States,defunct
,AMV,AMC Airlines,,Egypt,Aircraft Maintenance Company
AM,AMX,Aerom�xico,AEROMEXICO,Mexico,
,AMZ,Amiya Airline,AMIYA AIR,Nigeria,
,ANC,Anglo Cargo,ANGLO,United Kingdom,Defunct, ICAO code no longer allocated
,BRP,AeroBratsk,AEROBRA,Russia,
,ANH,Alajnihah for Air Transport,ALAJNIHAH,Libya,
,ANM,Aerotransportacion de Norteamerica,NORAM,Mexico,
,ANM,Antares Airtransport, Maintenance & Service GmbH,ANTARES,Germany,ICAO Code now allocated to another user
TL,ANO,Airnorth,TOPEND,Australia,
,ANQ,Aerol�nea de Antioquia,ANTIOQUIA,Colombia,
OY,ANS,Andes L�neas A�reas,AEROANDES,Argentina,
IW,AOM,AOM French Airlines,French Lines,France,defunct
,ANW,Aviaci�n Del Noroeste, S.A. de C.V.,AVINOR,Mexico,defunct
,SAP,Avia Jaynar,TOBOL,Kazakhstan,
,EMS,Aero Servicios Empresariales,SERVIEMPRESARIAL,Mexico,
,AOA,Alcon Servicios A�reos, S.A. de C.V.,ALCON,Mexico,
J6,AOC,AVCOM,AERO AVCOM,Russia,
,AOD,Aero Vodochody,AERO CZECH,Czech Republic,
,AOF,Atair Pty Ltd.,ATAIR,South Africa,
2D,AOG,Aero VIP,AVIP,Argentina,defunct
,MUN,Aeromundo Ejecutivo,AEROMUNDO,Mexico,
,MUR,Aerol�nea Muri,MURI,Mexico,
,AOI,Astoria, Inc.,ASTORIA,Canada,defunct
,NRO,Aero Rent�JSC,AEROMASTER,Russia,defunct
,NRP,Aeronord-Grup,AERONORD,Moldova,
,AOK,Aeroatlantico Colombia,,Colombia,defunct
,AOL,Angkor Airlines,ANGKOR AIR,Cambodia,defunct
,AON,Aero Entreprise,AERO ENTERPRISE,France,
,AOO,As, Opened Joint Stock Company,COMPANY AS,Ukraine,
,AOP,Aeropiloto,AEROPILOTO,Portugal,
VB,VIV,Aeroenlaces Nacionales,AEROENLACES,Mexico,Former ICAO code: AEN
,VIZ,Aerovis Airlines,AEROVIZ,Ukraine,
,VJE,AvJet Routing,,United Arab Emirates,
,VGF,Aerovista Gulf Express,VISTA GULF,United Arab Emirates,
,VER,Almaver,ALMAVER,Mexico,
,AOR,Afro International Ent. Limited,INTER-AFRO,Nigeria,
,SMX,Alitalia Express,ALIEXPRESS,Italy,
OE,AOT,Asia Overnight Express,ASIA OVERNIGHT,Philippines,
,AOV,Aero Vision,AEROVISION,France,
,AOX,Aerotaxi Del Valle,AEROVALLE,Colombia,
,APC,Airpac Airlines, Inc.,AIRPAC,United States,
,SVM,Aeroservicios Monterrey,SERVIMONTE,Mexico,
,APF,Amapola Flyg AB,AMAPOLA,Sweden,
,APH,Alpha Aviation, Inc.,AIRFLIGHT,United States,
,API,ASA Pesada, Lda.,ASA PESADA,Angola,
,APJ,Peach Aviation,AIR PEACH,Japan,
,PET,Aerotransporte Petrolero,AEROPETRO,Colombia,
GV,ARF,Aero Flight,Aero Fox,Germany,defunct
,BJT,ACM Aviation,BAY JET,United States,
,BKL,Aircompany Barcol,BARCOL,Russia,
,BLA,All Charter Limited,ALL CHARTER,United Kingdom,ICAO code no longer allocated
,APL,Appalachian Flying Service, Inc.,APPALACHIAN,United States,
,APM,Airpac, Inc.,ALASKA PACIFIC,United States,
,APO,Aeropro,AEROPRO,Canada,defunct
,APP,Aerol�neas Pac�fico Atl�ntico, S.A. (Apair),AEROPERLAS,Panama,
,APQ,Aspen Aviation,ASPEN BASE,United States,
,APU,Aeropuma, S.A.,AEROPUMA,El Salvador,
JW,APW,Arrow Air,BIG A,United States,defunct
,APX,Apex Air Cargo,PARCEL EXPRESS,United States,
,APY,APA Internacional,APA INTERNACIONAL,Dominican Republic,
,AQA,Aeroatlas, S.A.,ATCO,Colombia,
,AQL,Aquila Air Ltd.,AQUILA,Canada,
,AQO,Aluminum Company Of America,ALCOA SHUTTLE,United States,Alcoa Aircraft Operations
,AQT,Aviones de Renta de Quintana Roo, S.A. de C.V.,AVIOQUINTANA,Mexico,
,AQU,AirQuarius Aviation,QUARIUS,South Africa,defunct
,AQZ,Aerodyne Charter Company,QUANZA,United States,
,ARA,Arik Air,ARIK AIR,Nigeria,
,ARB,Avia Air N.V.,AVIAIR,Aruba,
2B,AWT,Albawings,ALBAWINGS,Albania,
4C,ARE,Aires, Aerov�as de Integraci�n Regional, S.A.,AIRES,Colombia,renamed to LAN Colombia
AR,ARG,Aerol�neas Argentinas,ARGENTINA,Argentina,
,ARH,Arrowhead Airways,ARROWHEAD,United States,
,ARI,Aero Vics,AEROVICS,Mexico,
,ARJ,Aerojet de Costa Rica, S.A.,,Costa Rica,
,SUN,Antillana De Navegaci�n A�rea,,Dominican Republic,
,SUO,Aeroservicios De San Luis,SERVICIO SANLUIS,Mexico,
,SUP,Aerosuper,AEROSUPER,Mexico,
,ARK,Aero Link Air Services S.L.,LINK SERVICE,Spain,
,ARL,Airlec - Air Aquitaine Transport,AIRLEC,France,
,ARM,Aeromarket Express,AMEX,Spain,defunct
,ARO,Arrow Aviation Ltd.,ARROW,Canada,defunct
,KLD,Air Klaip?da,AIR KLAIPEDA,Lithuania,
,ARQ,Armstrong Air, Inc.,ARMSTRONG,Canada,
,ARS,Aeromet Servicios,METSERVICE,Chile,
,ART,Aerotal Aerol�neas Territoriales de Colombia Ltda.,AEROTAL,Colombia,
,ARV,Aravco Ltd.,ARAVCO,United Kingdom,
,ARW,Aria,ARIABIRD,France,
,OST,Airline Alania,ALANIA,Russia,
,HUC,Aerol�neas de Techuac�n,LINEAS TEHUACAN,Mexico,
,HUT,Aerotransportes Huitzilin,AEROHUITZILIN,Mexico,
,HUY,Aero Transportes Del Humaya,AERO HUMAYA,Mexico,
,ARY,Argosy Airways,GOSEY,United States,
AS,ASA,Alaska Airlines, Inc.,ALASKA,United States,
PL,ASE,Airstars,MOROZOV,Russia,defunct
,ASF,Air Schefferville, Inc.,SCHEFF,Canada,
,ASG,African Star Airways (PTY) Ltd.,AFRICAN STAR,South Africa,
,ASI,Aerosun International, Inc.,AEROSUN,United States,
,ASM,Awesome Flight Services (PTY) Ltd.,AWESOME,South Africa,
,ASO,Aero Slovakia,AERO NITRA,Slovakia,
,ASP,Airsprint,AIRSPRINT,Canada,
,ASR,All Star Airlines, Inc.,ALL STAR,United States,
,AST,Aerol�neas Del Oeste,AEROESTE,Mexico,
,NRE,Aviones Are,AVIONES ARE,Mexico,
,WAP,Arrow Panama,ARROW PANAMA,Panama,
,ASV,Astravia-Bissau Air Transports Ltd.,ASTRAVIA,Guinea-Bissau,
OB,ASZ,Astrakhan Airlines,AIR ASTRAKHAN,Russia,defunct
,ATB,Atlantair Ltd.,STARLITE,Canada,
,ATD,Aerotours Dominicana,AEROTOURS,Dominican Republic,
,ATE,Atlantis Transportation Services, Ltd.,ATLANTIS CANADA,Canada,
,ATG,Aerotranscargo,MOLDCARGO,Moldova,
HC,ATI,Aero-Tropics Air Services,,Australia,defunct
,ATK,AeroTACA,AEROTACA,Colombia,defunct, Aerotaxi Casanare
FO,ATM,Airlines of Tasmania,AIRTAS,Australia,
,CPV,Air Corporate,AIRCORPORATE,Italy,
,ATP,ASTRAL Colombia - Aerotransportes Especiales Ltda.,ASTRAL,Colombia,
,FEO,Aeroferinco,FERINCO,Mexico,
,FES,Aero Taxis Y Servicios Alfe,AERO ALFE,Mexico,
,FFA,Avialesookhrana,AVIALESOOKHRANA,Russia,
,FFB,Africair Service,FOXTROT FOXTROT,Senegal,
,ATR,Atlas Airlines,ATLAS-AIR,United States,
,ATT,Aer Turas,AERTURAS,Ireland,defunct
,ATU,Atlant Aerobatics Ltd.,ATLANT HUNGARY,Hungary,
,ATV,Avanti Air,AVANTI AIR,Germany,
,ATW,Aero Trades (Western) Ltd.,AERO TRADES,Canada,defunct, ICAO code no longer allocated
OS,AUA,Austrian Airlines,AUSTRIAN,Austria,
IQ,AUB,Augsburg Airways,AUGSBURG-AIR,Germany,defunct
,TUP,Aviastar-Tu,TUPOLEVAIR,Russia,
RU,ABW,AirBridge Cargo,AIRBRIDGE CARGO,Russia,Former IATA: BO
,TUR,ATUR,,Ecuador,
,TXU,ATESA Aerotaxis Ecuatorianos,ATESA,Ecuador,
,TXX,Austin Express,COWBOY,United States,defunct
,AUD,Audi Air, Inc.,AUDI AIR,United States,
,AUF,Augusta Air Luftfahrtunternehmen,AUGUSTA,Germany,
MO,AUH,Abu Dhabi Amiri Flight,SULTAN,United Arab Emirates,Presidential flight
,AUM,Air Atlantic Uruguay,ATLAMUR,Uruguay,
,AUN,Aviones Unidos,AVIONES UNIDOS,Mexico,
,AUP,Avia Business Group,,Russia,
,SVE,Aero Servicios Expecializados,AEROESPECIAL,Mexico,
GR,AUR,Aurigny Air Services,AYLINE,United Kingdom,
NO,AUS,Aus-Air,,Australia,defunct
AU,AUT,Austral L�neas A�reas,AUSTRAL,Argentina,
,AUU,Aurora Aviation, Inc.,AURORA AIR,United States,ICAO code no longer allocated
,AUY,Aerol�neas Uruguayas, S.A.,AUSA,Uruguay,
AO,AUZ,Australian Airlines,AUSTRALIAN,Australia,Subsidiary merged with�Qantas
AV,AVA,Avianca,AVIANCA,Colombia,
A0,MCJ,Avianca Argentina,JETMAC,Argentina,Owned by�Synergy Group
O6,ONE,Avianca Brasil,OCEAN AIR,Brazil,Owned by�Synergy Group
,AVB,Aviation Beauport,BEAUPAIR,United Kingdom,
,AVF,Aviair Aviation Ltd.,CARIBOO,Canada,
,AVH,AV8 Helicopters,KENT HELI,United Kingdom,
,AVJ,Avia Traffic Company,ATOMIC,Kyrgyzstan,
,AVK,AV8 Helicopters,AVIATE-COPTER,South Africa,
,AVM,Aviaci�n Ejecutiva Mexicana, S.A.,AVEMEX,Mexico,
,AVO,Aviation at Work,AVIATION WORK,South Africa,
,AVP,Avcorp Registrations,AVCORP,United Kingdom,No longer used
,AVP,Aviacion Corporativa de Peubla,AVIA PUEBLA,Mexico,
,LFP,Alfa Aerospace,ALFA-SPACE,Australia,
,LFR,Atlantic Airfreight Aviation,LANFREIGHT,S�o Tom� and Pr�ncipe,
,LFT,Aerolift Company,LIFTCO,Sierra Leone,defunct
,AVQ,Aviation Services, Inc.,AQUILINE,United States,
,AVR,Active Aero Charter, Inc.,ACTIVE AERO,United States,
,AVS,Avialsa T-35,AVIALSA,Spain,
,AVT,Asia Avia Airlines,ASIAVIA,Indonesia,defunct
,AVU,Avia Sud A�rotaxi,AVIASUD,France,
,AVV,Airvantage Incorporated,AIRVANTAGE,United States,
,AVW,Aviator Airways,AVIATOR,Greece,
,AVX,Aviapaslauga,PASLAUGA,Lithuania,defunct
,XXX,ASL (Air Service Liege),,Belgium,
,YRG,Air Yugoslavia,YUGAIR,Serbia,defunct; operations continue under�Jat Airways
K8,ZAK,Airlink Zambia,,Zambia,Zambia Skyways Limited
,ZZM,Agence Nationale des Aerodromes et de la Meteorologie,,Ivory Coast,
4Y,BGA,Airbus Transport International,BELUGA,France,
B9,BGD,Air Bangladesh,AIR BANGLA,Bangladesh,defunct
,BGF,Aviodetachment-28,BULGARIAN,Bulgaria,
,BGG,Aero BG,AERO BG,Mexico,
,BHC,Aerotaxis De La Bahia,BAHIA,Mexico,
,BIV,Aviaservice,AVIASERVICE,Georgia,
,SZA,Aerol�neas de El Salvador,AESA,El Salvador,defunct
,AVY,Aerovaradero, S.A.,AEROVARADERO,Cuba,
,AWB,Airways International, Inc.,AIRNAT,United States,
,AWK,Airwork,AIRWORK,New Zealand,
,AWL,Australian Wetleasing,AUSSIEWORLD,Australia,
,AWO,Awood Air Ltd.,AWOOD AIR,Canada,
,AWR,Arctic Wings And Rotors Ltd.,ARCTIC WINGS,Canada,
,ISM,Auo Airclub AIST-M,STORK,Russia,
,AWS,Arab Wings,ARAB WINGS,Jordan,
,AWV,Airwave Transport, Inc.,AIRWAVE,Canada,
,AWY,Aeroway, S.L.,AEROWEE,Spain,
HJ,AXF,Asian Express Airlines,FREIGHTEXPRESS,Australia,
,AXH,Aeromexhaga,AEROMEXHAGA,Mexico,
,AXI,Aeron International Airlines, Inc.,AIR FREIGHTER,United States,
,AXK,African Express Airways,EXPRESS JET,Kenya,Former IATA code: QA; former ICAO code: AEK; former callsign: AFRICAN EXPRESS
AK,AXM,AirAsia,RED CAP,Malaysia,ICAO code no longer allocated
D7,XAX,AirAsia X,XANADU,Malaysia,
DJ,WAJ,AirAsia Japan,WING ASIA,Japan,
I5,IAD,AirAsia India,ARIYA,India,Founded 28. Mar 2013
,AXN,Alexandair,ALEXANDROS,Greece,defunct
,AXP,Aeromax,AEROMAX SPAIN,Spain,
,AXQ,Action Airlines (Action Air Charter),ACTION AIR,United States,
,BNI,Alberni Airways,ALBERNI,Canada,
,BNZ,Aerol�neas Bonanza,AERO BONANZA,Mexico,
,BOC,Aerobona,AEROBONA,Mexico,
,BOI,Aboitiz Air,ABAIR,Philippines,renamed to 2GO
,AXR,Axel Rent, S.A.,RENTAXEL,Mexico,
,AXS,Altus Airlines,ALTUS,United States,
,AXV,Aviaxess,AXAVIA,France,
,AXX,Avioimpex A.D.p.o.,IMPEX,Macedonia,defunct
6V,AXY,Axis Airways,AXIS,France,defunct
,AYD,Aladia Airlines,AIRLINES ALADIA,Mexico,defunct
,AYK,Aykavia Aircompany,,Armenia,ICAO code no longer allocated
,AYM,Airman, S.L.,AIRMAN,Spain,
,NPT,West Atlantic UK,NEPTUNE,United Kingdom,
,GBN,Atlantic Airlines,ATLANTIC GABON,Gabon,
EX,BJK,Atlantic Airlines,BLACKJACK,United States,
,HHA,Atlantic Airlines de Honduras,ATLANTIC HONDURAS,Honduras,defunct
,AYN,Atlantic Airlines, S.A.,ATLANTIC NICARAGUA,Nicaragua,
,AYS,Awsaj Aviation Services,,Libya,ICAO code no longer allocated
,AYT,Ayeet Aviation & Tourism,AYEET,Israel,
3G,AYZ,Atlant-Soyuz Airlines,ATLANT-SOYUZ,Russia,defunct
AZ,AZA,Alitalia,ALITALIA,Italy,
,AZB,Azamat,TUMARA,Kazakhstan,defunct
ZE,AZE,Arcus-Air Logistic,ARCUS AIR,Germany,
A2,AZI,Astra Airlines,ASTRA,Greece,
,AZK,Azalhelikopter,AZALHELICOPTER,Azerbaijan,
,AZL,Africa One,SKY AFRICA,Zambia,defunct
,AZM,Aerocozumel,AEROCOZUMEL,Mexico,
,AZP,Arizona Pacific Airways,ARIZONA PACIFIC,United States,
,AZS,Aviacon Zitotrans Air Company,ZITOTRANS,Russia,
,AZT,Azimut, S.A.,AZIMUT,Spain,
,AZV,Azov Avia Airlines,AZOV AVIA,Ukraine,defunct, Asov-Avia, Aircompany
,MHC,Aero Jomacha,AERO JOMACHA,Mexico,
,AZY,Arizona Airways, Inc.,ARIZAIR,United States,
,AZZ,Azza Transport,AZZA TRANSPORT,Sudan,
,NAR,Air Continental Inc,NIGHT AIR,United States,
,NAU,Antanik-Air,ANTANIK,Ukraine,
,NER,Air Newark,NEWAIR,United States,
,NFF,Aircraft Support and Services,,Lebanon,ICAO code no longer allocated
,OBA,Aerobanana,AEROBANANA,Mexico,
,OBK,Amako Airlines,AMAKO AIR,Nigeria,
R7,OCA,Aserca Airlines,AROSCA,Venezuela,
,NFS,Afrique CArgo Service Senegal,,Senegal,
,NGC,Angoservice,ANGOSERVICE,Angola,
,NGE,Angel Airlines,ANGEL AIR,Thailand,defunct, ICAO code no longer allocated
,NGF,Angel Flight America,ANGEL FLIGHT,United States,Renamed Air Charity Network in 2014
,OUL,Air Atonabee,CITY EXPRESS,Canada,defunct
,OVA,Aero Nova,AERONOVA,Spain,
,XPE,Amira Air,EXPERT,Austria,
,XSS,Aero Express Intercontinental,INTER EXPRESS,Mexico,
,XTJ,Advance Aviation Services,,United States,
,TLR,Air Libya Tibesti,AIR LIBYA,Libya,
,OVC,Aerovic,,Ecuador,
,RVE,Airventure,AIRVENTURE,Belgium,
,RVI,Aero Servicios,AERO SERVICIOS,Mexico,
,RVL,Airvallee,AIR VALLEE,Italy,
,OVE,Aeromover,AEROMOVER,Mexico,
,OVI,Aerov�as Ejecutivas,VIAS EJECUTIVAS,Mexico,
,PTD,Aero Servicio Pity,PITY,Mexico,
,PTE,Aero Copter,AERO-COP,Mexico,
,PLL,Air Pal,AIRPAL,Spain,Escuela De Pilots
,PLM,Air Pullmantur,PULLMANTUR,Spain,
RX,AEH,Aviaexpress,AVEX,Hungary,defunct
,PSG,Aviones Para Servirle,SERVIAVIONES,Mexico,
,SLU,Avio Sluzba,AVIO SLUZBA,Serbia,
,SCU,Air Scorpio,SCORPIO UNIVERS,Bulgaria,
,SIP,Air Spirit,AIR SPIRIT,United States,
,BMV,Alatau Airlines,OLIGA,Kazakhstan,
,GUG,Aviateca,AVIATECA,Guatemala,
,PXX,Aroostook Aviation,PINE STATE,United States,
,PYC,Aeropycsa,AEROPYCSA,Mexico,
,PVK,Association of Private Pilots of Kazakhstan,BORIS,Kazakhstan,ICAO code no longer allocated
,BAS,Aero Services,AEROSERV,Barbados,
,BBE,Ababeel Aviation,BABEL AIR,Sudan,
,BBT,Air Bashkortostan,AGYDAL,Russia,defunct
,MCY,Ambulance Air Africa,MERCY,South Africa,
MQ,EGF,American Eagle Airlines,EAGLE FLIGHT,United States,Renamed�Envoy Air, ICAO Code and Callsign withdrawn in 2014
,PUE,Aeropuelche,PUELCHE,Chile,
,PUT,Aeroput,,Serbia,defunct
ZS,AZI,Azzurra Air,AZZURRA,Italy,defunct
FF,,Airshop,,Netherlands,
ML,ETC,African Transport Trading and Investment Company,TRANATTICO,Sudan,
,VUE,AD Aviation,FLIGHTVUE,United Kingdom,
,XCT,Aero Costa Taxi A�reo,AEROCOSTAXI,Mexico,
,VRO,Aerovitro,AEROVITRO,Mexico,
,VRI,Aerotaxi Villa Rica,VILLARICA,Mexico,
,VEG,Aerovega,AEROVEGA,Mexico,
,VVG,Aerovilla,AEROVILLA,Colombia,
,VLR,Aerol�neas Villaverde,VILLAVERDE,Mexico,
WI,WIL,Aero Air,WILLIAMETTE,United States,
,VEJ,Aero Ejecutivos,VENEJECUTIV,Venezuela,
,WAB,Aero Industries Inc,WABASH,United States,
,VNG,Aero Servicios Vanguardia,VANGUARDIA,Mexico,
,VAD,Aero Taxi Los Valles,VALLES,Spain,
,VMR,Aero Vilamoura,AERO VILAMOURA,Portugal,ICAO code no longer allocated
,VLS,Aero Virel,VIREL,Mexico,
,XAA,Aeronautical Radio Inc,,United States,
,VUO,Aerovuelox,AEROVUELOX,Mexico,
,VTM,Aeronaves TSM,AERONAVES TSM,Mexico,
VU,VUN,Air Ivoire,AIRIVOIRE,Ivory Coast,defunct
BP,BOT,Air Botswana,BOTSWANA,Botswana,
,XPR,Air-Rep,,United States,
,XLL,Air Excel,TINGA-TINGA,Tanzania,
,VAE,Air Evans,AIR-EVANS,Spain,Ecuela de Pilotos Privados
,WHY,Air Sorel,AIR SOREL,Canada,
,WDR,Air Net Private Charter,WIND RIDER,United States,
,XEC,Air Executive Charter,,Germany,
GS,UPA,Air Foyle,FOYLE,United Kingdom,defunct, ICAO code no longer allocated
,VTY,Air Midwest (Nigeria),VICTORY,Nigeria,
VT,VTA,Air Tahiti,AIR TAHITI,French Polynesia,
3N,URG,Air Urga,URGA,Ukraine,
,VDR,Air Vardar,VARDAR,Macedonia,ICAO code in use by another company, call sign no longer allocated
VL,VIM,Air VIA,CRYSTAL,Bulgaria,
,WLR,Air Walser,AIRWALSER,Italy,
,URA,Aircompany Rosavia,ROSAVIA,Ukraine,
,XLB,Aircraft Performance Group,,United States,
,WLA,Airwaves Airlink,AIRLIMITED,Zambia,
,XFX,Airways Corporation of New Zealand,AIRCORP,New Zealand,
,WAY,Airways,GARONNE,France,
,WGS,Airwings oy,AIRWINGS,Finland,
,XAK,Airkenya,SUNEXPRESS,Kenya,
,WPK,Air-Lift Associates,WOLFPACK,United States,
,VAB,Airtrans Ltd,,Russia,
,URP,ARP 410 Airlines,AIR-ARP,Ukraine,
,WPR,Auckland Regional Rescue Helicopter Trust,WESTPAC RESCUE,New Zealand,
,URR,Aurora Airlines,AIR AURORA,Slovenia,defunct, ICAO code no longer allocated
,UST,Austro A�reo,AUSTRO AEREO,Ecuador,
,WLT,Aviation Partners,WINGLET,United States,
,VLV,Avialift Vladivostok,VLADLIFT,Russia,
,VME,Aviaci�n Comercial de Am�rica,AVIAMERICA,Mexico,
,VVA,Aviast Air,IALSI,Russia,defunct
,WLV,Aviation North,WOLVERINE,United States,
FK,WTA,Africa West,WEST TOGO,Togo,
,VNT,Avient Air Zambia,AVIENT,Zambia,
,VZR,Aviazur,IAZUR,France,
,VID,Aviaprad,AVIAPRAD,Russia,defunct
G2,VXG,Avirex,AVIREX-GABON,Gabon,
,VXX,Aviaexpress Aircompany,EXPRESSAVIA,Ukraine,
,XAM,AMR Services Corporation,ALLIANCE,United States,
,XAO,Airline Operations Services,,United States,
,VAZ,Airlines 400,REMONT AIR,Russia,
V8,VAS,ATRAN Cargo Airlines,ATRAN,Russian Federation,
,VAM,Ameravia,AMERAVIA,Uruguay,
K6,KHV,Angkor Air,AIR ANGKOR,Cambodia,
,VBC,AVB-2004�Ltd,AIR VICTOR,Bulgaria,
,XKX,ASECNA,,France,
,XAT,AT and T Aviation Division,,United States,
,VAI,Avalair,AIR AVALAIR,Serbia,
,VRT,Averitt Air Charter,AVERITT,United States,
VE,AVE,Avensa,AVENSA,Venezuela,defunct
V5,VLI,Avolar Aerol�neas,AEROVOLAR,Mexico,defunct
,VSA,Avstar Aviation,STARBIRD,South Africa,
,VSC,AVESCA,AVESCA,Colombia,defunct
,XAV,Aviaprom Enterprises,AVIAPROM,Russia,
,VTT,Avia Trans Air Transport,VIATRANSPORT,Sudan,
,VSR,Aviostart AS,AVIOSTART,Bulgaria,
,VTG,Avia��o Transportes A�reos e Cargas,ATACARGO,Angola,
,XJA,Assistance Aeroportuaire de L'Aeroport de Paris,,France,
,XFS,American Flight Service Systems,,United States,
,XME,Australian air Express,AUS-CARGO,Australia,
,XMG,AMS Group,,Russia,
,CAJ,Air Caraibes Atlantique,CAR LINE,France,
,CAO,Air China Cargo,AIRCHINA FREIGHT,China,
,CBE,Aerov�as Caribe,AEROCARIBE,Mexico,
,CBO,Aerotaxi del Cabo,TAXI CABO,Mexico,
,CBS,Air Columbus,AIR COLUMBUS,Ukraine,
,CBV,Aereo Cabo,CABOAEREO,Mexico,
CA,CCA,Air China,AIR CHINA,China,
,CDA,Aerocardal,CARDAL,Chile,
Q6,CDP,Aero Condor Peru,CONDOR-PERU,Peru,
,CDU,Aerotrans,,Russia,
,CDV,Airline Skol,SKOL,Russia,
,CFF,Aerofan,AEROFAN,Spain,
,CFM,ACEF,ACEF,Portugal,Transportes A�reos e Cargas, code no longer allocated
,CFR,Africa One,,Democratic Republic of the Congo,defunct
,CFV,Aero Calafia,CALAFIA,Mexico,
,CGB,Air Cargo Belize,CARGO BELIZE,Belize,
,CGV,Aero Clube Do Algarve,CLUBE ALGARVE,Portugal,
,CGW,Air Great Wall,CHANGCHENG,China,defunct
,CHJ,Aircompany Chaika,AIR CHAIKA,Ukraine,
,CHR,Air Charter Services,ZAIRE CHARTER,Democratic Republic of the Congo,
,CHV,Air Charter Professionals,CHARTAIR,United States,
,CID,Asia Continental Airlines,ACID,Kazakhstan,defunct, ICAO code no longer allocated
5F,CIR,Arctic Circle Air Service,AIR ARCTIC,United States,
,CKL,Aviation Charter Services,CIRCLE CITY,United States,
,CLL,Aerov�as Castillo,AEROCASTILLO,Mexico,
,CLP,Aero Club De Portugal,CLUB PORTUGAL,Portugal,
,CMF,Air Care Alliance,COMPASSION,United States,
,CND,Aero Continente Dominicana,CONDOMINICANA,Dominican Republic,defunct
,CNE,Air Toronto,CONNECTOR,Canada,
,CNH,Aquila Air,CHENANGO,United States,
,CNU,Air Consul,AIR CONSUL,Spain,
,CNX,AllCanada Express,CANEX,Canada,defunct
,CPF,Airtechservice,TECHSERVICE,Ukraine,defunct
QC,CRD,Air Corridor,AIR CORRIDOR,Mozambique,defunct
NV,CRF,Air Central,AIR CENTRAL,Japan,Ceased operations 2010
,CRJ,Air Cruzal,AIR CRUZAL,Angola,
,CRP,Aerotransportes Corporativos,AEROTRANSCORP,Mexico,
,CRQ,Air Creebec,CREE,Canada,
,CTA,Aero Charter and Transport,CHAR-TRAN,United States,
,CTE,Air Tenglong,TENGLONG,China,
,CTR,Aerol�neas Centauro,CENTAURO,Mexico,
,CUO,Aerocuahonte,CUAHONTE,Mexico,
CV,CVA,Air Chathams,CHATHAM,New Zealand,
CW,CWM,Air Marshall Islands,AIR MARSHALLS,Marshall Islands,
,CWP,Australian Customs Service,COASTWATCH,Australia,
,CYL,Air One Cityliner,CITYLINER,Italy,
,CYO,Air Transport,COYOTE,United States,
ZA,CYD,AccessAir,CYCLONE,United States,defunct
,CYE,Aerocheyenne,AEROCHEYENNE,Mexico,
AH,DAH,Air Alg�rie,AIR ALGERIE,Algeria,
,DAP,Aerov�as DAP,DAP,Chile,
,DBA,Air Alpha,DOUBLE-A,United States,
,DBD,Air Niagara Express,AIR NIAGARA,Canada,
,DEF,Aviation Defense Service,TIRPA,France,
,DEG,Air Service Groningen,DEGGER,Netherlands,ICAO code and call sign no longer allocated
KI,DHI,Adam Air,ADAM SKY,Indonesia,defunct
ER,DHL,Astar Air Cargo,D-H-L,United States,defunct, DHL
,DHM,Archer Aviation,ARCHER,United Kingdom,ICAO code no longer allocated
